activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18850384,[],CHEMBL4305672,"Potency index, ratio of acarbose IC50 to compound IC50 for inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins",B,,,BAO_0000179,BAO_0000224,protein format,Cc1ccccc1C(=O)/N=c1\scc(C)n1-c1cc(Cl)c(Cl)cc1Cl,,,CHEMBL4304757,Eur J Med Chem,2019,,CHEMBL4440783,,CHEMBL4440783,,False,,3146425,=,1,False,=,,Ratio IC50,,,255.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,Ratio IC50,,,,255.0
,18850385,[],CHEMBL4305671,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cs/c(=N\C(=O)c2cccc3ccccc23)n1-c1cc(Cl)c(Cl)cc1Cl,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '15.24', 'le': '0.33', 'lle': '0.12', 'sei': '19.86'}",CHEMBL4456568,,CHEMBL4456568,6.82,False,http://www.openphacts.org/units/Nanomolar,3146426,=,1,True,=,,IC50,nM,,150.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,0.15
,18850386,[],CHEMBL4305672,"Potency index, ratio of acarbose IC50 to compound IC50 for inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins",B,,,BAO_0000179,BAO_0000224,protein format,Cc1cs/c(=N\C(=O)c2cccc3ccccc23)n1-c1cc(Cl)c(Cl)cc1Cl,,,CHEMBL4304757,Eur J Med Chem,2019,,CHEMBL4456568,,CHEMBL4456568,,False,,3146426,=,1,False,=,,Ratio IC50,,,255.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,Ratio IC50,,,,255.0
,18850387,[],CHEMBL4305673,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1NC(=O)/C(=C\c2ccc(-n3ccc4c(Br)ccnc43)cc2)S1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '15.64', 'le': '0.36', 'lle': '2.15', 'sei': '9.78'}",CHEMBL4590014,,CHEMBL4590014,6.26,False,http://www.openphacts.org/units/Nanomolar,3146433,=,1,True,=,,IC50,nM,,550.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,0.55
,18850388,[],CHEMBL4305673,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1NC(=O)/C(=C\c2ccc(-n3cnc4ccccc43)cc2)S1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.48', 'le': '0.37', 'lle': '2.91', 'sei': '9.78'}",CHEMBL4472969,,CHEMBL4472969,6.26,False,http://www.openphacts.org/units/Nanomolar,3146434,=,1,True,=,,IC50,nM,,550.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,0.55
,18850389,[],CHEMBL4305673,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1NC(=O)/C(=C\c2ccc(-n3ncc4ccccc43)cc2)S1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.48', 'le': '0.37', 'lle': '2.91', 'sei': '9.78'}",CHEMBL4544064,,CHEMBL4544064,6.26,False,http://www.openphacts.org/units/Nanomolar,3146435,=,1,True,=,,IC50,nM,,550.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,0.55
,18850390,[],CHEMBL4305673,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1NC(=O)/C(=C\c2ccc(-n3cc([N+](=O)[O-])cn3)cc2)S1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.79', 'le': '0.39', 'lle': '4.16', 'sei': '5.84'}",CHEMBL4456879,,CHEMBL4456879,6.26,False,http://www.openphacts.org/units/Nanomolar,3146436,=,1,True,=,,IC50,nM,,550.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,0.55
,18850391,[],CHEMBL4305673,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1nccn1-c1ccc(/C=C2/SC(=O)NC2=O)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '21.94', 'le': '0.43', 'lle': '3.76', 'sei': '9.78'}",CHEMBL4465310,,CHEMBL4465310,6.26,False,http://www.openphacts.org/units/Nanomolar,3146437,=,1,True,=,,IC50,nM,,550.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,0.55
,18850392,[],CHEMBL4305673,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(O)CN1C(=O)S/C(=C/c2ccc(-n3ccc4c(Br)ccnc43)cc2)C1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.66', 'le': '0.31', 'lle': '2.35', 'sei': '6.77'}",CHEMBL4521001,,CHEMBL4521001,6.26,False,http://www.openphacts.org/units/Nanomolar,3146438,=,1,True,=,,IC50,nM,,550.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,0.55
,18850393,[],CHEMBL4305673,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1NC(=O)/C(=C\c2ccc(-n3ccc4c(Nc5ccccc5OC(F)(F)F)ccnc43)cc2)S1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '12.61', 'le': '0.24', 'lle': '0.27', 'sei': '7.34'}",CHEMBL4541639,,CHEMBL4541639,6.26,False,http://www.openphacts.org/units/Nanomolar,3146439,=,1,True,=,,IC50,nM,,550.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,0.55
,18850394,[],CHEMBL4305673,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C1NC(=O)/C(=C\c2ccc(-n3ccc4c(Nc5ccc(F)cc5)ccnc43)cc2)S1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.54', 'le': '0.28', 'lle': '1.03', 'sei': '8.23'}",CHEMBL4549286,,CHEMBL4549286,6.26,False,http://www.openphacts.org/units/Nanomolar,3146440,=,1,True,=,,IC50,nM,,550.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,35.0,0.55
,18850395,[],CHEMBL4305673,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins,B,,,BAO_0000190,BAO_0000224,protein format,CCOC(=O)CN1C(=O)S/C(=C/c2ccc(-n3ccc4c(Br)ccnc43)cc2)C1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '12.87', 'le': '0.28', 'lle': '1.87', 'sei': '7.68'}",CHEMBL4449655,,CHEMBL4449655,6.26,False,http://www.openphacts.org/units/Nanomolar,3146432,=,1,True,=,,IC50,nM,,550.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,0.55
,18850397,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1nnc(-c2ccccc2[N+](=O)[O-])s1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '25.37', 'le': '0.51', 'lle': '3.94', 'sei': '5.94'}",CHEMBL4466754,,CHEMBL4466754,5.64,False,http://www.openphacts.org/units/Nanomolar,3146442,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,38.0,2.3
,18850398,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1nnc(-c2ccc(OCc3ccccc3)cc2)s1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.90', 'le': '0.39', 'lle': '2.27', 'sei': '9.24'}",CHEMBL4468056,,CHEMBL4468056,5.64,False,http://www.openphacts.org/units/Nanomolar,3146451,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,38.0,2.3
,18850399,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1nnc(-c2ccc(Cl)c(OCc3ccccc3)c2)s1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '17.74', 'le': '0.37', 'lle': '1.62', 'sei': '9.24'}",CHEMBL4442881,,CHEMBL4442881,5.64,False,http://www.openphacts.org/units/Nanomolar,3146452,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,38.0,2.3
,18850400,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1nnc(-c2cccc([N+](=O)[O-])c2)s1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '25.37', 'le': '0.51', 'lle': '3.94', 'sei': '5.94'}",CHEMBL1299882,,CHEMBL1299882,5.64,False,http://www.openphacts.org/units/Nanomolar,3146453,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,38.0,2.3
,18850401,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1nnc(-c2ccc(Cl)cc2)s1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '26.64', 'le': '0.59', 'lle': '3.20', 'sei': '10.88'}",CHEMBL1383520,,CHEMBL1383520,5.64,False,http://www.openphacts.org/units/Nanomolar,3146443,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,38.0,2.3
,18850402,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(Br)cc1-c1nnc(N)s1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.70', 'le': '0.51', 'lle': '3.08', 'sei': '9.24'}",CHEMBL4444070,,CHEMBL4444070,5.64,False,http://www.openphacts.org/units/Nanomolar,3146444,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,38.0,2.3
,18850403,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,CN(C)c1ccc(-c2nnc(N)s2)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '25.59', 'le': '0.51', 'lle': '3.79', 'sei': '10.24'}",CHEMBL4532290,,CHEMBL4532290,5.64,False,http://www.openphacts.org/units/Nanomolar,3146445,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,38.0,2.3
,18850404,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1cccc(-c2nnc(N)s2)c1OC,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '23.76', 'le': '0.48', 'lle': '3.84', 'sei': '8.02'}",CHEMBL4469380,,CHEMBL4469380,5.64,False,http://www.openphacts.org/units/Nanomolar,3146446,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,38.0,2.3
,18850405,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1nnc(-c2ccc(Cl)cc2Cl)s1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '22.91', 'le': '0.55', 'lle': '2.55', 'sei': '10.88'}",CHEMBL1534367,,CHEMBL1534367,5.64,False,http://www.openphacts.org/units/Nanomolar,3146447,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,38.0,2.3
,18850406,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1nnc(-c2ccc([N+](=O)[O-])cc2)s1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '25.37', 'le': '0.51', 'lle': '3.94', 'sei': '5.94'}",CHEMBL4550622,,CHEMBL4550622,5.64,False,http://www.openphacts.org/units/Nanomolar,3146448,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,38.0,2.3
,18850407,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1nnc(-c2c3ccccc3cc3ccccc23)s1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '20.33', 'le': '0.39', 'lle': '1.55', 'sei': '10.88'}",CHEMBL4466501,,CHEMBL4466501,5.64,False,http://www.openphacts.org/units/Nanomolar,3146449,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,38.0,2.3
,18850408,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1nnc(-c2cc3ccccc3cc2O)s1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '23.18', 'le': '0.45', 'lle': '2.99', 'sei': '7.83'}",CHEMBL4471582,,CHEMBL4471582,5.64,False,http://www.openphacts.org/units/Nanomolar,3146450,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,38.0,2.3
,18850409,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1nnc(-c2ccc(O)cc2)s1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '29.18', 'le': '0.59', 'lle': '4.15', 'sei': '7.83'}",CHEMBL4471826,,CHEMBL4471826,5.64,False,http://www.openphacts.org/units/Nanomolar,3146441,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,2.3
,18850410,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=[N+]([O-])c1ccc(/C=N/c2nnc(-c3ccc(Cl)cc3)s2)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '16.35', 'le': '0.33', 'lle': '1.12', 'sei': '6.94'}",CHEMBL4435535,,CHEMBL4435535,5.64,False,http://www.openphacts.org/units/Nanomolar,3146455,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,25.0,2.3
,18850411,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(Br)cc1/C=N/c1nnc(-c2ccc(Cl)cc2)s1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.80', 'le': '0.33', 'lle': '0.26', 'sei': '11.90'}",CHEMBL4469544,,CHEMBL4469544,5.64,False,http://www.openphacts.org/units/Nanomolar,3146456,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,25.0,2.3
,18850412,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=[N+]([O-])c1ccccc1/C=N/c1nnc(-c2ccc(Cl)cc2)s1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '16.35', 'le': '0.33', 'lle': '1.12', 'sei': '6.94'}",CHEMBL4471901,,CHEMBL4471901,5.64,False,http://www.openphacts.org/units/Nanomolar,3146457,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,25.0,2.3
,18850413,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Clc1ccc(-c2nnc(/N=C/c3ccc(OCc4ccccc4)cc3)s2)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.89', 'le': '0.28', 'lle': '-0.55', 'sei': '11.90'}",CHEMBL4461186,,CHEMBL4461186,5.64,False,http://www.openphacts.org/units/Nanomolar,3146458,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,25.0,2.3
,18850414,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Clc1ccc(-c2nnc(/N=C/c3ccc(Cl)cc3Cl)s2)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '15.29', 'le': '0.35', 'lle': '-0.28', 'sei': '14.78'}",CHEMBL4476702,,CHEMBL4476702,5.64,False,http://www.openphacts.org/units/Nanomolar,3146459,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,25.0,2.3
,18850415,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=[N+]([O-])c1cccc(-c2nnc(/N=C/c3ccc(Cl)cc3Cl)s2)c1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '14.87', 'le': '0.32', 'lle': '0.47', 'sei': '6.94'}",CHEMBL4554612,,CHEMBL4554612,5.64,False,http://www.openphacts.org/units/Nanomolar,3146460,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,25.0,2.3
,18850416,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(Br)cc1/C=N/c1nnc(-c2cccc([N+](=O)[O-])c2)s1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.45', 'le': '0.31', 'lle': '1.00', 'sei': '6.23'}",CHEMBL4442388,,CHEMBL4442388,5.64,False,http://www.openphacts.org/units/Nanomolar,3146461,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,25.0,2.3
,18850417,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1cc(-c2nnc(/N=C/c3ccc(O)cc3)s2)ccc1OCc1ccccc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.51', 'le': '0.26', 'lle': '0.39', 'sei': '7.34'}",CHEMBL4593969,,CHEMBL4593969,5.64,False,http://www.openphacts.org/units/Nanomolar,3146462,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,25.0,2.3
,18850418,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Oc1ccc(/C=N/c2nnc(-c3ccc(Cl)cc3)s2)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '17.85', 'le': '0.37', 'lle': '1.33', 'sei': '9.66'}",CHEMBL4564900,,CHEMBL4564900,5.64,False,http://www.openphacts.org/units/Nanomolar,3146454,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,2.3
,18850420,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(/C=N/NC(=O)c2nc(-c3cc4ccccc4oc3=O)cs2)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '12.84', 'le': '0.25', 'lle': '1.52', 'sei': '5.55'}",CHEMBL4538234,,CHEMBL4538234,5.21,False,http://www.openphacts.org/units/Nanomolar,3146465,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850421,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccc(Cl)cc1)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '12.71', 'le': '0.25', 'lle': '0.88', 'sei': '6.16'}",CHEMBL4583678,,CHEMBL4583678,5.21,False,http://www.openphacts.org/units/Nanomolar,3146474,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850422,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1cccc(Cl)c1)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '12.71', 'le': '0.25', 'lle': '0.88', 'sei': '6.16'}",CHEMBL4456697,,CHEMBL4456697,5.21,False,http://www.openphacts.org/units/Nanomolar,3146475,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850423,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccc(C(F)(F)F)cc1)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.74', 'le': '0.23', 'lle': '0.51', 'sei': '6.16'}",CHEMBL4435153,,CHEMBL4435153,5.21,False,http://www.openphacts.org/units/Nanomolar,3146476,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
,18850424,[],CHEMBL4305676,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccccc1F)c1nc(-c2cc3ccccc3oc2=O)cs1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '13.24', 'le': '0.25', 'lle': '1.39', 'sei': '6.16'}",CHEMBL4521797,,CHEMBL4521797,5.21,False,http://www.openphacts.org/units/Nanomolar,3146477,=,1,True,=,,IC50,nM,,6200.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,81.0,6.2
